frame,ID,X,Y,Class,Color,Position,dx,dy
165,347,337,11,Player,white,Defense,3,8
166,347,341,20,Player,white,Defense,4,9
167,347,336,23,Player,red,Attack,-5,3
168,347,331,26,Player,red,Attack,-5,3
169,347,329,34,Player,white,Defense,-2,8
170,347,327,43,Player,white,Defense,-2,9
171,347,327,39,Player,white,Defense,0,-4
172,347,328,36,Player,white,Defense,1,-3
145,358,422,408,Player,red,Attack,0,0
146,358,422,407,Player,red,Attack,0,-1
147,358,426,408,Player,red,Attack,4,1
148,358,430,410,Player,red,Attack,4,2
149,358,429,410,Player,red,Attack,-1,0
150,358,428,411,Player,red,Attack,-1,1
151,358,427,408,Player,red,Attack,-1,-3
152,358,426,405,Player,red,Attack,-1,-3
153,358,428,402,Player,red,Attack,2,-3
154,358,430,400,Player,red,Attack,2,-2
155,358,429,399,Player,red,Attack,-1,-1
156,358,429,399,Player,red,Attack,0,0
157,358,429,402,Player,red,Attack,0,3
158,358,429,406,Player,red,Attack,0,4
159,358,428,399,Player,red,Attack,-1,-7
160,358,428,393,Player,red,Attack,0,-6
161,358,429,392,Player,red,Attack,1,-1
162,358,431,391,Player,red,Attack,2,-1
163,358,433,391,Player,red,Attack,2,0
164,358,435,391,Player,red,Attack,2,0
165,358,435,387,Player,red,Attack,0,-4
166,358,435,384,Player,red,Attack,0,-3
167,358,436,383,Player,red,Attack,1,-1
168,358,438,382,Player,red,Attack,2,-1
169,358,440,377,Player,white,Defense,2,-5
170,358,443,372,Player,white,Defense,3,-5
171,358,439,357,Player,red,Attack,-4,-15
172,358,435,343,Player,red,Attack,-4,-14
173,358,423,353,Player,red,Attack,-12,10
174,358,411,364,Player,red,Attack,-12,11
175,358,408,373,Player,red,Attack,-3,9
176,358,406,382,Player,red,Attack,-2,9
177,358,410,387,Player,red,Attack,4,5
178,358,414,393,Player,red,Attack,4,6
179,358,409,396,Player,red,Attack,-5,3
180,358,405,400,Player,red,Attack,-4,4
181,358,405,407,Player,red,Attack,0,7
182,358,406,415,Player,red,Attack,1,8
183,358,405,426,Player,red,Attack,-1,11
184,358,404,437,Player,red,Attack,-1,11
185,358,404,446,Player,red,Attack,0,9
186,358,404,455,Player,red,Attack,0,9
187,358,404,456,Player,red,Attack,0,1
188,358,405,457,Player,red,Attack,1,1
189,358,405,467,Player,red,Attack,0,10
190,358,405,478,Player,red,Attack,0,11
191,358,408,482,Player,red,Attack,3,4
192,358,411,487,Player,red,Attack,3,5
193,358,410,487,Player,red,Attack,-1,0
194,358,409,487,Player,red,Attack,-1,0
195,358,405,483,Player,red,Attack,-4,-4
196,358,401,479,Player,red,Attack,-4,-4
197,358,395,479,Player,red,Attack,-6,0
198,358,390,479,Player,red,Attack,-5,0
199,358,389,486,Player,red,Attack,-1,7
200,358,388,493,Player,red,Attack,-1,7
201,358,386,492,Player,red,Attack,-2,-1
202,358,385,491,Player,red,Attack,-1,-1
203,358,382,495,Player,red,Attack,-3,4
204,358,380,499,Player,red,Attack,-2,4
205,358,380,500,Player,red,Attack,0,1
206,358,380,501,Player,red,Attack,0,1
207,358,383,506,Player,red,Attack,3,5
208,358,386,511,Player,red,Attack,3,5
209,358,384,511,Player,red,Attack,-2,0
210,358,382,511,Player,red,Attack,-2,0
211,358,377,499,Player,red,Attack,-5,-12
212,358,372,488,Player,red,Attack,-5,-11
149,372,409,144,Player,red,Attack,0,0
150,372,408,145,Player,red,Attack,-1,1
151,372,407,145,Player,red,Attack,-1,0
152,372,406,145,Player,red,Attack,-1,0
153,372,405,157,Player,red,Attack,-1,12
154,372,405,170,Player,red,Attack,0,13
155,372,401,166,Player,red,Attack,-4,-4
156,372,398,163,Player,red,Attack,-3,-3
157,372,389,155,Player,red,Attack,-9,-8
158,372,380,147,Player,red,Attack,-9,-8
159,372,384,153,Player,red,Attack,4,6
160,372,389,159,Player,red,Attack,5,6
161,372,387,162,Player,red,Attack,-2,3
162,372,386,166,Player,red,Attack,-1,4
163,372,383,160,Player,red,Attack,-3,-6
164,372,381,154,Player,red,Attack,-2,-6
165,372,382,155,Player,red,Attack,1,1
166,372,383,157,Player,red,Attack,1,2
167,372,383,155,Player,red,Attack,0,-2
168,372,384,154,Player,red,Attack,1,-1
169,372,391,154,Player,red,Attack,7,0
170,372,398,155,Player,red,Attack,7,1
171,372,402,151,Player,red,Attack,4,-4
172,372,407,147,Player,red,Attack,5,-4
173,372,412,154,Player,red,Attack,5,7
174,372,418,161,Player,red,Attack,6,7
175,372,416,141,Player,red,Attack,-2,-20
176,372,415,122,Player,red,Attack,-1,-19
177,372,424,143,Player,white,Defense,9,21
178,372,434,164,Player,white,Defense,10,21
179,372,449,156,Player,green,Not a player,15,-8
180,372,464,149,Player,green,Not a player,15,-7
181,372,461,155,Player,red,Attack,-3,6
182,372,458,162,Player,red,Attack,-3,7
183,372,458,145,Player,red,Attack,0,-17
184,372,459,128,Player,red,Attack,1,-17
185,372,460,124,Player,red,Attack,1,-4
186,372,461,121,Player,red,Attack,1,-3
187,372,462,137,Player,white,Defense,1,16
188,372,464,154,Player,white,Defense,2,17
189,372,439,151,Player,red,Attack,-25,-3
190,372,415,149,Player,red,Attack,-24,-2
191,372,397,173,Player,red,Attack,-18,24
192,372,380,197,Player,red,Attack,-17,24
193,372,368,190,Player,red,Attack,-12,-7
194,372,356,183,Player,red,Attack,-12,-7
195,372,345,175,Player,white,Defense,-11,-8
196,372,335,168,Player,white,Defense,-10,-7
197,372,320,192,Player,red,Attack,-15,24
198,372,306,216,Player,red,Attack,-14,24
199,372,307,255,Player,white,Defense,1,39
200,372,309,295,Player,white,Defense,2,40
201,372,309,295,Player,white,Defense,0,0
202,372,309,295,Player,white,Defense,0,0
205,372,287,328,Player,white,Defense,-22,33
206,372,280,331,Player,white,Defense,-7,3
207,372,280,351,Player,red,Attack,0,20
208,372,280,371,Player,red,Attack,0,20
209,372,272,378,Player,red,Attack,-8,7
210,372,265,386,Player,red,Attack,-7,8
211,372,261,377,Player,red,Attack,-4,-9
212,372,257,369,Player,red,Attack,-4,-8
213,372,249,377,Player,red,Attack,-8,8
214,372,241,385,Player,red,Attack,-8,8
215,372,243,397,Player,red,Attack,2,12
216,372,245,410,Player,red,Attack,2,13
217,372,212,412,Player,red,Attack,-33,2
218,372,180,414,Player,red,Attack,-32,2
219,372,170,406,Player,red,Attack,-10,-8
220,372,160,399,Player,red,Attack,-10,-7
151,374,393,144,Player,white,Defense,0,0
152,374,392,146,Player,white,Defense,-1,2
153,374,390,155,Player,white,Defense,-2,9
154,374,389,164,Player,white,Defense,-1,9
155,374,386,162,Player,white,Defense,-3,-2
156,374,383,161,Player,white,Defense,-3,-1
157,374,372,148,Player,white,Defense,-11,-13
158,374,361,136,Player,white,Defense,-11,-12
159,374,368,146,Player,white,Defense,7,10
160,374,375,157,Player,white,Defense,7,11
161,374,373,159,Player,white,Defense,-2,2
162,374,372,161,Player,white,Defense,-1,2
163,374,369,156,Player,white,Defense,-3,-5
164,374,366,151,Player,white,Defense,-3,-5
165,374,366,152,Player,white,Defense,0,1
166,374,367,153,Player,white,Defense,1,1
167,374,363,157,Player,white,Defense,-4,4
168,374,360,162,Player,white,Defense,-3,5
169,374,360,163,Player,white,Defense,0,1
170,374,360,165,Player,white,Defense,0,2
171,374,361,153,Player,white,Defense,1,-12
172,374,363,142,Player,white,Defense,2,-11
173,374,376,143,Player,white,Defense,13,1
174,374,390,144,Player,white,Defense,14,1
175,374,384,127,Player,white,Defense,-6,-17
176,374,378,110,Player,white,Defense,-6,-17
177,374,388,127,Player,white,Defense,10,17
178,374,398,144,Player,white,Defense,10,17
179,374,405,131,Player,white,Defense,7,-13
180,374,412,119,Player,white,Defense,7,-12
181,374,407,127,Player,white,Defense,-5,8
182,374,403,136,Player,white,Defense,-4,9
183,374,393,120,Player,white,Defense,-10,-16
184,374,383,104,Player,white,Defense,-10,-16
185,374,381,106,Player,white,Defense,-2,2
186,374,379,108,Player,white,Defense,-2,2
187,374,384,126,Player,white,Defense,5,18
188,374,390,144,Player,white,Defense,6,18
189,374,378,118,Player,white,Defense,-12,-26
190,374,366,93,Player,white,Defense,-12,-25
191,374,357,95,Player,white,Defense,-9,2
192,374,348,97,Player,white,Defense,-9,2
193,374,335,80,Player,white,Defense,-13,-17
194,374,322,64,Player,white,Defense,-13,-16
195,374,311,45,Player,white,Defense,-11,-19
196,374,300,26,Player,white,Defense,-11,-19
197,374,285,36,Player,white,Defense,-15,10
198,374,271,47,Player,white,Defense,-14,11
199,374,277,101,Player,white,Defense,6,54
200,374,283,155,Player,white,Defense,6,54
201,374,279,156,Player,white,Defense,-4,1
202,374,276,157,Player,white,Defense,-3,1
203,374,273,155,Player,white,Defense,-3,-2
204,374,270,153,Player,white,Defense,-3,-2
205,374,264,132,Player,white,Defense,-6,-21
206,374,259,111,Player,white,Defense,-5,-21
207,374,260,119,Player,white,Defense,1,8
208,374,261,128,Player,white,Defense,1,9
209,374,254,145,Player,white,Defense,-7,17
210,374,248,162,Player,white,Defense,-6,17
211,374,245,167,Player,white,Defense,-3,5
212,374,243,173,Player,white,Defense,-2,6
213,374,232,183,Player,white,Defense,-11,10
214,374,222,194,Player,white,Defense,-10,11
215,374,225,213,Player,white,Defense,3,19
216,374,228,232,Player,white,Defense,3,19
217,374,192,231,Player,white,Defense,-36,-1
218,374,157,230,Player,white,Defense,-35,-1
219,374,154,233,Player,white,Defense,-3,3
220,374,151,236,Player,white,Defense,-3,3
151,377,537,159,Player,red,Attack,0,0
152,377,538,165,Player,red,Attack,1,6
153,377,536,169,Player,red,Attack,-2,4
154,377,534,174,Player,red,Attack,-2,5
155,377,534,170,Player,red,Attack,0,-4
156,377,534,167,Player,red,Attack,0,-3
157,377,533,157,Player,red,Attack,-1,-10
158,377,532,148,Player,red,Attack,-1,-9
159,377,531,157,Player,red,Attack,-1,9
160,377,531,166,Player,red,Attack,0,9
161,377,530,164,Player,red,Attack,-1,-2
162,377,530,163,Player,red,Attack,0,-1
163,377,529,161,Player,red,Attack,-1,-2
164,377,528,160,Player,red,Attack,-1,-1
165,377,528,160,Player,white,Defense,0,0
166,377,528,160,Player,white,Defense,0,0
169,377,519,169,Player,white,Defense,-9,9
170,377,515,173,Player,white,Defense,-4,4
171,377,512,159,Player,red,Attack,-3,-14
172,377,509,146,Player,red,Attack,-3,-13
173,377,507,127,Player,red,Attack,-2,-19
174,377,505,109,Player,red,Attack,-2,-18
175,377,505,87,Player,red,Attack,0,-22
176,377,505,66,Player,red,Attack,0,-21
177,377,509,87,Player,red,Attack,4,21
178,377,513,108,Player,red,Attack,4,21
179,377,506,84,Player,red,Attack,-7,-24
180,377,500,61,Player,red,Attack,-6,-23
181,377,493,63,Player,white,Defense,-7,2
182,377,486,65,Player,white,Defense,-7,2
183,377,486,65,Player,white,Defense,0,0
184,377,486,65,Player,white,Defense,0,0
189,377,474,46,Player,red,Attack,-12,-19
190,377,474,46,Player,red,Attack,0,0
151,379,560,200,Player,red,Attack,0,0
152,379,558,204,Player,red,Attack,-2,4
153,379,555,203,Player,red,Attack,-3,-1
154,379,552,203,Player,red,Attack,-3,0
155,379,550,200,Player,red,Attack,-2,-3
156,379,548,197,Player,red,Attack,-2,-3
157,379,546,191,Player,red,Attack,-2,-6
158,379,544,186,Player,red,Attack,-2,-5
159,379,542,190,Player,red,Attack,-2,4
160,379,541,195,Player,red,Attack,-1,5
161,379,538,195,Player,red,Attack,-3,0
162,379,536,195,Player,red,Attack,-2,0
163,379,533,195,Player,red,Attack,-3,0
164,379,531,196,Player,red,Attack,-2,1
165,379,529,196,Player,red,Attack,-2,0
166,379,528,197,Player,red,Attack,-1,1
167,379,520,198,Player,white,Defense,-8,1
168,379,512,200,Player,white,Defense,-8,2
169,379,505,201,Player,red,Attack,-7,1
170,379,499,202,Player,red,Attack,-6,1
171,379,493,189,Player,red,Attack,-6,-13
172,379,487,176,Player,red,Attack,-6,-13
173,379,516,177,Player,red,Attack,29,1
174,379,546,179,Player,red,Attack,30,2
175,379,547,170,Player,red,Attack,1,-9
176,379,548,161,Player,red,Attack,1,-9
177,379,549,175,Player,red,Attack,1,14
178,379,551,189,Player,red,Attack,2,14
179,379,552,175,Player,red,Attack,1,-14
180,379,553,161,Player,red,Attack,1,-14
181,379,552,166,Player,red,Attack,-1,5
182,379,551,172,Player,red,Attack,-1,6
183,379,555,158,Player,red,Attack,4,-14
184,379,560,144,Player,red,Attack,5,-14
185,379,562,150,Player,red,Attack,2,6
186,379,565,157,Player,red,Attack,3,7
187,379,562,164,Player,red,Attack,-3,7
188,379,559,171,Player,red,Attack,-3,7
189,379,559,160,Player,red,Attack,0,-11
190,379,559,150,Player,red,Attack,0,-10
153,380,556,518,Player,red,Attack,0,0
154,380,551,514,Player,red,Attack,-5,-4
155,380,548,512,Player,red,Attack,-3,-2
156,380,546,511,Player,red,Attack,-2,-1
157,380,544,513,Player,red,Attack,-2,2
158,380,543,516,Player,red,Attack,-1,3
159,380,542,514,Player,red,Attack,-1,-2
160,380,542,513,Player,red,Attack,0,-1
161,380,539,515,Player,red,Attack,-3,2
162,380,537,517,Player,red,Attack,-2,2
163,380,536,516,Player,red,Attack,-1,-1
164,380,536,516,Player,red,Attack,0,0
165,380,535,519,Player,red,Attack,-1,3
166,380,534,523,Player,red,Attack,-1,4
167,380,530,530,Player,red,Attack,-4,7
168,380,526,537,Player,red,Attack,-4,7
169,380,523,537,Player,white,Defense,-3,0
170,380,521,537,Player,white,Defense,-2,0
171,380,516,538,Player,white,Defense,-5,1
172,380,511,540,Player,white,Defense,-5,2
173,380,500,547,Player,red,Attack,-11,7
174,380,490,555,Player,red,Attack,-10,8
175,380,490,567,Player,red,Attack,0,12
176,380,490,579,Player,red,Attack,0,12
177,380,493,577,Player,red,Attack,3,-2
178,380,496,575,Player,red,Attack,3,-2
179,380,493,584,Player,red,Attack,-3,9
180,380,491,594,Player,red,Attack,-2,10
181,380,492,595,Player,red,Attack,1,1
182,380,494,597,Player,red,Attack,2,2
183,380,494,604,Player,red,Attack,0,7
184,380,494,612,Player,red,Attack,0,8
185,380,494,616,Player,red,Attack,0,4
186,380,494,621,Player,red,Attack,0,5
187,380,494,621,Player,red,Attack,0,0
188,380,494,622,Player,red,Attack,0,1
189,380,487,632,Player,red,Attack,-7,10
190,380,481,642,Player,red,Attack,-6,10
191,380,478,643,Player,red,Attack,-3,1
192,380,476,644,Player,red,Attack,-2,1
193,380,475,647,Player,red,Attack,-1,3
194,380,475,650,Player,red,Attack,0,3
195,380,471,647,Player,red,Attack,-4,-3
196,380,467,645,Player,red,Attack,-4,-2
197,380,463,649,Player,red,Attack,-4,4
198,380,459,654,Player,red,Attack,-4,5
199,380,458,652,Player,red,Attack,-1,-2
200,380,458,651,Player,red,Attack,0,-1
201,380,456,650,Player,red,Attack,-2,-1
202,380,455,649,Player,red,Attack,-1,-1
203,380,449,652,Player,red,Attack,-6,3
204,380,443,655,Player,red,Attack,-6,3
205,380,444,660,Player,red,Attack,1,5
206,380,446,665,Player,red,Attack,2,5
153,381,564,346,Player,white,Defense,0,0
154,381,558,341,Player,white,Defense,-6,-5
155,381,557,338,Player,white,Defense,-1,-3
156,381,557,335,Player,white,Defense,0,-3
157,381,555,337,Player,white,Defense,-2,2
158,381,554,339,Player,white,Defense,-1,2
159,381,553,334,Player,white,Defense,-1,-5
160,381,552,329,Player,white,Defense,-1,-5
161,381,550,329,Player,white,Defense,-2,0
162,381,549,330,Player,white,Defense,-1,1
163,381,547,329,Player,white,Defense,-2,-1
164,381,546,329,Player,white,Defense,-1,0
165,381,546,328,Player,white,Defense,0,-1
166,381,546,328,Player,white,Defense,0,0
167,381,542,332,Player,white,Defense,-4,4
168,381,539,336,Player,white,Defense,-3,4
169,381,535,335,Player,white,Defense,-4,-1
170,381,531,335,Player,white,Defense,-4,0
171,381,526,324,Player,white,Defense,-5,-11
172,381,522,313,Player,white,Defense,-4,-11
173,381,513,311,Player,white,Defense,-9,-2
174,381,504,309,Player,white,Defense,-9,-2
175,381,503,310,Player,white,Defense,-1,1
176,381,503,311,Player,white,Defense,0,1
177,381,506,316,Player,white,Defense,3,5
178,381,510,322,Player,white,Defense,4,6
179,381,511,308,Player,white,Defense,1,-14
180,381,512,294,Player,white,Defense,1,-14
181,381,510,302,Player,white,Defense,-2,8
182,381,508,311,Player,white,Defense,-2,9
183,381,509,309,Player,white,Defense,1,-2
184,381,511,307,Player,white,Defense,2,-2
185,381,516,302,Player,white,Defense,5,-5
186,381,521,297,Player,white,Defense,5,-5
187,381,521,299,Player,white,Defense,0,2
188,381,521,301,Player,white,Defense,0,2
189,381,527,289,Player,white,Defense,6,-12
190,381,533,278,Player,white,Defense,6,-11
191,381,532,292,Player,white,Defense,-1,14
192,381,531,306,Player,white,Defense,-1,14
193,381,528,298,Player,white,Defense,-3,-8
194,381,525,290,Player,white,Defense,-3,-8
171,403,390,376,Player,white,Defense,0,0
172,403,387,390,Player,white,Defense,-3,14
187,438,465,127,Player,white,Defense,0,0
188,438,467,149,Player,white,Defense,2,22
187,439,272,309,Player,red,Attack,0,0
188,439,280,320,Player,red,Attack,8,11
189,439,280,320,Player,red,Attack,0,0
190,439,280,320,Player,red,Attack,0,0
193,439,288,244,Player,red,Attack,8,-76
194,439,284,232,Player,red,Attack,-4,-12
195,439,276,219,Player,red,Attack,-8,-13
196,439,269,206,Player,red,Attack,-7,-13
197,439,260,192,Player,red,Attack,-9,-14
198,439,251,178,Player,red,Attack,-9,-14
191,449,418,227,Player,white,Defense,0,0
192,449,398,232,Player,white,Defense,-20,5
193,449,387,221,Player,white,Defense,-11,-11
194,449,376,210,Player,white,Defense,-11,-11
195,449,365,190,Player,white,Defense,-11,-20
196,449,354,171,Player,white,Defense,-11,-19
197,449,338,182,Player,white,Defense,-16,11
198,449,323,193,Player,white,Defense,-15,11
199,449,324,226,Player,white,Defense,1,33
200,449,326,259,Player,white,Defense,2,33
201,449,323,266,Player,white,Defense,-3,7
202,449,321,273,Player,white,Defense,-2,7
203,449,319,277,Player,white,Defense,-2,4
204,449,317,282,Player,white,Defense,-2,5
205,449,314,269,Player,white,Defense,-3,-13
206,449,311,257,Player,white,Defense,-3,-12
207,449,313,274,Player,white,Defense,2,17
208,449,316,292,Player,white,Defense,3,18
209,449,310,298,Player,white,Defense,-6,6
210,449,304,305,Player,white,Defense,-6,7
211,449,299,302,Player,white,Defense,-5,-3
212,449,294,300,Player,white,Defense,-5,-2
213,449,286,312,Player,white,Defense,-8,12
214,449,278,324,Player,white,Defense,-8,12
215,449,279,336,Player,white,Defense,1,12
216,449,281,348,Player,white,Defense,2,12
217,449,254,334,Player,white,Defense,-27,-14
218,449,227,320,Player,white,Defense,-27,-14
193,453,282,478,Player,white,Defense,0,0
194,453,284,475,Player,white,Defense,2,-3
195,453,280,471,Player,white,Defense,-4,-4
196,453,277,467,Player,white,Defense,-3,-4
197,453,265,458,Player,white,Defense,-12,-9
198,453,254,449,Player,white,Defense,-11,-9
199,453,252,456,Player,white,Defense,-2,7
200,453,251,464,Player,white,Defense,-1,8
201,453,245,463,Player,white,Defense,-6,-1
202,453,239,463,Player,white,Defense,-6,0
203,453,234,467,Player,white,Defense,-5,4
204,453,230,471,Player,white,Defense,-4,4
205,453,220,465,Player,white,Defense,-10,-6
206,453,211,460,Player,white,Defense,-9,-5
207,453,210,469,Player,white,Defense,-1,9
208,453,210,478,Player,white,Defense,0,9
209,453,203,477,Player,white,Defense,-7,-1
210,453,197,477,Player,white,Defense,-6,0
211,453,194,468,Player,white,Defense,-3,-9
212,453,191,460,Player,white,Defense,-3,-8
213,453,183,458,Player,white,Defense,-8,-2
214,453,175,456,Player,white,Defense,-8,-2
215,453,178,465,Player,white,Defense,3,9
216,453,181,474,Player,white,Defense,3,9
217,453,160,449,Player,white,Defense,-21,-25
218,453,140,424,Player,white,Defense,-20,-25
219,453,138,424,Player,white,Defense,-2,0
220,453,136,424,Player,white,Defense,-2,0
201,458,259,636,Player,red,Attack,0,0
202,458,254,629,Player,red,Attack,-5,-7
203,458,252,633,Player,red,Attack,-2,4
204,458,251,637,Player,red,Attack,-1,4
205,458,241,621,Player,red,Attack,-10,-16
206,458,231,606,Player,red,Attack,-10,-15
207,458,230,603,Player,red,Attack,-1,-3
208,458,229,600,Player,red,Attack,-1,-3
209,458,221,592,Player,red,Attack,-8,-8
210,458,213,585,Player,red,Attack,-8,-7
211,458,212,580,Player,red,Attack,-1,-5
212,458,211,576,Player,red,Attack,-1,-4
213,458,203,570,Player,red,Attack,-8,-6
214,458,196,565,Player,red,Attack,-7,-5
215,458,195,565,Player,red,Attack,-1,0
216,458,195,565,Player,red,Attack,0,0
217,458,161,524,Player,red,Attack,-34,-41
218,458,127,483,Player,red,Attack,-34,-41
219,458,119,476,Player,red,Attack,-8,-7
220,458,112,469,Player,red,Attack,-7,-7
209,460,45,339,Player,white,Defense,0,0
210,460,43,341,Player,white,Defense,-2,2
211,460,31,324,Player,green,Not a player,-12,-17
212,460,20,308,Player,green,Not a player,-11,-16
213,460,14,305,Player,green,Not a player,-6,-3
214,460,9,303,Player,green,Not a player,-5,-2
215,460,20,319,Player,white,Defense,11,16
216,460,32,335,Player,white,Defense,12,16
217,460,44,318,Player,white,Defense,12,-17
218,460,57,302,Player,white,Defense,13,-16
